timestamp,customer_id,amount
2023-02-09 01:36:40,CUST000227,493.23
2023-02-09 01:37:39,CUST006821,666.92
2023-02-09 01:38:17,CUST003874,92.08
2023-02-09 01:48:05,CUST004291,542.7
2023-02-09 01:49:42,CUST001240,246.78
2023-02-09 01:51:15,CUST003992,391.45
2023-02-09 01:51:57,CUST004656,134.03
2023-02-09 01:53:10,CUST002562,913.88
2023-02-09 01:59:41,CUST003848,2.84
2023-02-09 02:00:56,CUST002034,305.24
2023-02-09 02:01:19,CUST008288,991.98
2023-02-09 02:06:30,CUST000294,35.5
2023-02-09 02:13:15,CUST001648,142.73
2023-02-09 02:14:03,CUST009124,650.12
2023-02-09 02:22:26,CUST008508,788.54
2023-02-09 02:24:55,CUST004085,36.92
2023-02-09 02:29:34,CUST000837,12.05
2023-02-09 02:43:23,CUST004262,430.65
2023-02-09 02:55:45,CUST008853,987.41
2023-02-09 02:56:18,CUST001056,51.85
2023-02-09 02:56:27,CUST004832,120.59
2023-02-09 02:56:58,CUST009991,909.01
2023-02-09 03:01:59,CUST008803,676.68
2023-02-09 03:11:31,CUST007196,265.97
2023-02-09 03:13:13,CUST008413,180.75
2023-02-09 03:17:25,CUST005949,634.71
2023-02-09 03:18:06,CUST001083,165.82
2023-02-09 03:23:12,CUST002332,421.81
2023-02-09 03:28:27,CUST007717,156.82
2023-02-09 03:33:53,CUST002725,487.78
2023-02-09 03:35:37,CUST000536,491.6
2023-02-09 03:43:19,CUST002576,986.55
2023-02-09 03:50:58,CUST008849,728.96
2023-02-09 03:51:33,CUST003227,155.46
2023-02-09 03:52:28,CUST000204,801.78
2023-02-09 03:52:36,CUST003979,911.51
2023-02-09 04:12:27,CUST003433,850.04
2023-02-09 04:15:35,CUST006003,993.83
2023-02-09 04:22:41,CUST006480,417.25
2023-02-09 04:23:51,CUST004317,654.05
2023-02-09 04:30:55,CUST007674,20.74
2023-02-09 04:34:55,CUST000117,445.0
2023-02-09 04:38:02,CUST002823,707.61
2023-02-09 04:43:12,CUST005906,178.85
2023-02-09 04:44:25,CUST001005,448.15
2023-02-09 05:05:02,CUST001403,399.18
2023-02-09 05:05:49,CUST007428,822.15
2023-02-09 05:08:29,CUST005217,201.55
2023-02-09 05:09:47,CUST009634,241.85
2023-02-09 05:20:46,CUST009134,556.93
2023-02-09 05:28:24,CUST006692,350.85
2023-02-09 05:28:36,CUST001564,649.59
2023-02-09 05:28:37,CUST008102,680.06
2023-02-09 05:31:41,CUST005073,382.26
2023-02-09 05:39:57,CUST004426,335.27
2023-02-09 05:42:14,CUST001415,224.49
2023-02-09 05:55:01,CUST005942,694.62
2023-02-09 06:01:34,CUST009252,712.48
2023-02-09 06:06:44,CUST004422,420.11
2023-02-09 06:06:49,CUST009339,222.57
2023-02-09 06:07:23,CUST003313,958.47
2023-02-09 06:19:59,CUST005995,514.42
2023-02-09 06:20:21,CUST005299,196.42
2023-02-09 06:23:45,CUST001397,151.15
2023-02-09 06:30:14,CUST003804,366.68
2023-02-09 06:40:11,CUST003704,144.04
2023-02-09 06:40:19,CUST004826,585.88
2023-02-09 06:53:40,CUST005850,788.34
2023-02-09 06:59:53,CUST009058,711.02
2023-02-09 07:04:24,CUST008434,996.52
2023-02-09 07:06:04,CUST002969,234.33
2023-02-09 07:19:49,CUST006705,217.9
2023-02-09 07:22:26,CUST001553,208.66
2023-02-09 07:24:27,CUST008654,117.59
2023-02-09 07:25:49,CUST004664,849.4
2023-02-09 07:27:31,CUST007864,88.51
2023-02-09 07:39:18,CUST003719,350.44
2023-02-09 07:40:45,CUST006903,348.51
2023-02-09 07:40:46,CUST004609,597.07
2023-02-09 07:50:01,CUST006482,470.44
2023-02-09 07:50:41,CUST007697,97.98
2023-02-09 07:56:59,CUST006694,763.6
2023-02-09 08:09:33,CUST006558,580.82
2023-02-09 08:31:24,CUST007886,427.91
2023-02-09 08:32:15,CUST008171,876.42
2023-02-09 08:33:59,CUST001711,585.09
2023-02-09 08:51:08,CUST007749,931.57
2023-02-09 08:58:07,CUST002443,402.37
2023-02-09 09:04:08,CUST008895,652.64
2023-02-09 09:04:38,CUST009621,14.05
2023-02-09 09:10:47,CUST006713,462.48
2023-02-09 09:22:40,CUST008570,817.49
2023-02-09 09:23:19,CUST001338,725.94
2023-02-09 09:24:17,CUST002999,949.74
2023-02-09 09:29:00,CUST004579,310.82
2023-02-09 09:32:21,CUST002348,232.23
2023-02-09 09:59:59,CUST003045,985.9
2023-02-09 10:00:27,CUST006704,621.01
2023-02-09 10:01:16,CUST002277,611.55
2023-02-09 10:05:48,CUST003557,721.7
2023-02-09 10:21:12,CUST003405,435.55
2023-02-09 10:21:15,CUST007271,75.08
2023-02-09 10:21:52,CUST008614,630.41
2023-02-09 10:25:51,CUST000470,739.29
2023-02-09 10:31:28,CUST004791,512.04
2023-02-09 10:31:56,CUST004330,391.49
2023-02-09 10:33:35,CUST002530,336.42
2023-02-09 10:38:16,CUST005083,700.8
2023-02-09 10:39:04,CUST008610,791.57
2023-02-09 10:45:49,CUST002192,969.89
2023-02-09 10:49:26,CUST004468,139.3
2023-02-09 10:52:00,CUST008013,99.13
2023-02-09 11:07:54,CUST006790,78.98
2023-02-09 11:14:26,CUST000616,724.2
2023-02-09 11:26:32,CUST000188,294.2
2023-02-09 11:30:47,CUST000413,38.16
2023-02-09 11:42:13,CUST009059,420.88
2023-02-09 11:55:27,CUST004963,843.02
2023-02-09 12:01:38,CUST009692,519.17
2023-02-09 12:06:01,CUST003980,593.24
2023-02-09 12:06:23,CUST004112,450.25
2023-02-09 12:09:54,CUST006737,315.51
2023-02-09 12:15:48,CUST001732,51.53
2023-02-09 12:20:12,CUST003149,654.38
2023-02-09 12:20:28,CUST000626,613.04
2023-02-09 12:22:36,CUST005618,362.32
2023-02-09 12:24:24,CUST009866,869.02
2023-02-09 12:33:08,CUST005929,613.15
2023-02-09 12:34:04,CUST004228,445.93
2023-02-09 12:37:05,CUST008332,86.15
2023-02-09 12:52:13,CUST004918,360.46
2023-02-09 12:59:34,CUST007283,406.25
2023-02-09 13:06:09,CUST005848,106.07
2023-02-09 13:12:01,CUST003324,21.23
2023-02-09 13:17:12,CUST008377,616.75
2023-02-09 13:23:26,CUST000519,988.81
2023-02-09 13:25:36,CUST001446,147.59
2023-02-09 13:31:09,CUST001350,548.69
2023-02-09 13:35:06,CUST006219,861.83
2023-02-09 13:38:23,CUST009243,386.4
2023-02-09 13:38:32,CUST007808,328.99
2023-02-09 13:46:16,CUST008056,212.54
2023-02-09 13:47:30,CUST009196,255.03
2023-02-09 13:50:09,CUST003162,168.94
2023-02-09 13:50:56,CUST004828,717.88
2023-02-09 13:54:10,CUST005153,1.12
2023-02-09 13:57:28,CUST006436,642.09
2023-02-09 14:15:38,CUST000991,622.79
2023-02-09 14:17:09,CUST003554,550.66
2023-02-09 14:31:04,CUST008160,885.46
2023-02-09 14:33:47,CUST006091,981.44
2023-02-09 14:37:10,CUST003364,356.49
2023-02-09 14:39:43,CUST008979,327.89
2023-02-09 14:43:22,CUST009599,132.37
2023-02-09 14:48:45,CUST007616,257.07
2023-02-09 14:49:44,CUST006315,590.07
2023-02-09 14:58:25,CUST008026,953.37
2023-02-09 14:59:11,CUST006678,688.1
2023-02-09 15:08:05,CUST000317,666.38
2023-02-09 15:11:38,CUST007002,350.76
2023-02-09 15:15:24,CUST003800,563.85
2023-02-09 15:17:07,CUST009189,499.8
2023-02-09 15:21:15,CUST002795,20.73
2023-02-09 15:26:35,CUST008569,782.32
2023-02-09 15:27:09,CUST008239,5.3
2023-02-09 15:28:42,CUST001635,310.77
2023-02-09 15:49:44,CUST000838,263.19
2023-02-09 15:49:50,CUST006334,208.42
2023-02-09 15:52:11,CUST000841,105.35
2023-02-09 16:05:13,CUST000319,148.02
2023-02-09 16:06:58,CUST003647,463.53
2023-02-09 16:15:13,CUST009829,2.32
2023-02-09 16:34:09,CUST003673,71.69
2023-02-09 16:36:49,CUST006741,478.61
2023-02-09 16:48:44,CUST008998,510.42
2023-02-09 16:51:49,CUST009141,765.05
2023-02-09 16:53:13,CUST001128,800.34
2023-02-09 16:54:23,CUST004246,48.03
2023-02-09 16:56:28,CUST009729,556.73
2023-02-09 17:02:34,CUST002283,191.83
2023-02-09 17:10:37,CUST002702,970.17
2023-02-09 17:13:03,CUST008462,104.75
2023-02-09 17:14:22,CUST004995,205.33
2023-02-09 17:29:20,CUST004310,527.14
2023-02-09 18:03:36,CUST006783,410.72
2023-02-09 18:08:52,CUST007269,549.38
2023-02-09 18:09:46,CUST000387,674.57
2023-02-09 18:20:40,CUST000333,675.29
2023-02-09 18:26:57,CUST004604,900.22
2023-02-09 18:49:06,CUST002198,608.13
2023-02-09 19:01:44,CUST001996,789.46
2023-02-09 19:02:14,CUST002574,234.83
2023-02-09 19:02:37,CUST005598,681.81
2023-02-09 19:14:27,CUST003970,924.78
2023-02-09 19:20:58,CUST008837,118.16
2023-02-09 19:22:20,CUST003592,523.79
2023-02-09 19:40:55,CUST003221,595.52
2023-02-09 19:52:19,CUST002649,134.09
2023-02-09 20:00:14,CUST006457,793.85
2023-02-09 20:02:26,CUST005499,998.22
2023-02-09 20:03:21,CUST002206,985.46
2023-02-09 20:04:39,CUST008359,564.22
2023-02-09 20:06:13,CUST006756,925.34
2023-02-09 20:07:58,CUST007840,780.76
2023-02-09 20:09:33,CUST004557,416.92
2023-02-09 20:10:59,CUST007189,935.05
2023-02-09 20:11:08,CUST002138,585.06
2023-02-09 20:15:07,CUST007562,176.39
2023-02-09 20:20:55,CUST009079,790.64
2023-02-09 20:29:23,CUST002239,666.33
2023-02-09 20:43:39,CUST008617,764.98
2023-02-09 20:43:48,CUST001867,151.25
2023-02-09 20:43:58,CUST006644,312.81
2023-02-09 20:46:50,CUST002664,443.73
2023-02-09 20:55:45,CUST004837,606.73
2023-02-09 20:56:24,CUST004520,900.69
2023-02-09 21:04:05,CUST000224,558.7
2023-02-09 21:08:29,CUST000410,637.22
2023-02-09 21:14:19,CUST007766,590.71
2023-02-09 21:18:50,CUST005038,899.84
2023-02-09 21:22:28,CUST007741,544.95
2023-02-09 21:32:21,CUST003349,913.37
2023-02-09 21:51:48,CUST001398,432.97
2023-02-09 21:54:57,CUST000177,106.66
2023-02-09 21:56:17,CUST005584,292.79
2023-02-09 22:01:07,CUST008993,237.92
2023-02-09 22:03:06,CUST009463,863.72
2023-02-09 22:06:33,CUST009534,391.68
2023-02-09 22:07:29,CUST009660,516.28
2023-02-09 22:18:59,CUST006178,63.33
2023-02-09 22:20:02,CUST007250,855.96
2023-02-09 22:25:07,CUST006531,937.72
2023-02-09 22:28:44,CUST003649,756.13
2023-02-09 22:28:59,CUST009207,551.63
2023-02-09 22:29:33,CUST001358,834.05
2023-02-09 22:39:21,CUST002250,913.12
2023-02-09 22:43:02,CUST006231,408.96
2023-02-09 22:49:22,CUST003454,787.19
2023-02-09 22:53:09,CUST006751,703.66
2023-02-09 22:57:09,CUST008154,90.24
2023-02-09 22:57:15,CUST003205,481.43
2023-02-09 22:57:46,CUST001856,193.65
2023-02-09 23:07:09,CUST007756,859.85
2023-02-09 23:10:41,CUST009738,967.35
2023-02-09 23:22:00,CUST005785,464.91
2023-02-09 23:26:42,CUST008531,895.83
2023-02-09 23:30:25,CUST005880,137.27
2023-02-09 23:34:47,CUST000061,726.95
2023-02-09 23:45:27,CUST006874,385.54
2023-02-09 23:51:22,CUST006870,427.25
2023-02-09 23:54:56,CUST007752,193.88
2023-02-09 23:55:21,CUST008607,599.74
2023-02-10 00:20:56,CUST000363,41.95
2023-02-10 00:27:48,CUST009698,902.29
2023-02-10 00:31:57,CUST002232,663.39
2023-02-10 00:37:37,CUST005657,595.04
2023-02-10 00:45:15,CUST005711,621.23
2023-02-10 01:01:16,CUST009941,815.75
2023-02-10 01:05:56,CUST009384,505.07
2023-02-10 01:14:58,CUST008618,533.77
2023-02-10 01:36:13,CUST006325,574.88
2023-02-10 01:37:29,CUST002620,879.42
2023-02-10 01:42:14,CUST001268,873.93
2023-02-10 01:42:55,CUST007747,870.08
2023-02-10 01:46:02,CUST009046,413.81
2023-02-10 02:02:02,CUST009923,617.15
2023-02-10 02:02:14,CUST008826,679.09
2023-02-10 02:03:17,CUST008050,886.47
2023-02-10 02:07:43,CUST006145,396.29
2023-02-10 02:11:39,CUST004911,320.55
2023-02-10 02:15:39,CUST009182,7.57
2023-02-10 02:26:20,CUST000276,364.69
2023-02-10 02:28:20,CUST004547,713.2
2023-02-10 02:30:17,CUST008660,534.91
2023-02-10 02:31:17,CUST007695,303.71
2023-02-10 02:32:47,CUST001976,759.81
2023-02-10 02:42:04,CUST008776,508.1
2023-02-10 02:43:49,CUST005782,603.23
2023-02-10 02:50:59,CUST007125,57.26
2023-02-10 02:53:18,CUST008539,437.82
2023-02-10 02:55:53,CUST006889,344.59
2023-02-10 03:12:01,CUST006503,858.02
2023-02-10 03:12:51,CUST006308,722.92
2023-02-10 03:23:18,CUST003899,386.85
2023-02-10 03:25:18,CUST006717,79.21
2023-02-10 03:25:57,CUST003769,74.93
2023-02-10 03:31:32,CUST003242,696.44
2023-02-10 03:35:15,CUST008693,877.72
2023-02-10 03:38:50,CUST000788,660.01
2023-02-10 03:40:28,CUST007416,77.6
2023-02-10 03:41:35,CUST009238,191.85
2023-02-10 03:50:48,CUST007028,552.89
2023-02-10 03:52:41,CUST007410,499.08
2023-02-10 03:57:10,CUST005733,554.59
2023-02-10 04:00:24,CUST007156,23.8
2023-02-10 04:01:14,CUST008448,857.62
2023-02-10 04:15:22,CUST005246,523.18
2023-02-10 04:15:23,CUST009860,324.38
2023-02-10 04:16:46,CUST009470,530.59
2023-02-10 04:19:34,CUST006726,173.9
2023-02-10 04:19:53,CUST009152,500.56
2023-02-10 04:28:39,CUST006577,230.42
2023-02-10 04:32:51,CUST005778,612.86
2023-02-10 04:34:40,CUST004506,654.34
2023-02-10 04:36:22,CUST008120,45.28
2023-02-10 04:55:42,CUST003404,466.1
2023-02-10 04:57:19,CUST000350,380.76
2023-02-10 05:09:47,CUST004177,647.64
2023-02-10 05:16:02,CUST008459,29.41
2023-02-10 05:23:47,CUST004680,51.92
2023-02-10 05:27:16,CUST002798,808.16
2023-02-10 05:30:41,CUST008390,513.93
2023-02-10 05:38:13,CUST004287,274.6
2023-02-10 05:41:43,CUST006557,115.81
2023-02-10 05:44:32,CUST002615,833.3
2023-02-10 05:52:30,CUST004763,838.45
2023-02-10 06:02:10,CUST007804,567.27
2023-02-10 06:03:39,CUST009794,226.22
2023-02-10 06:07:21,CUST004514,206.85
2023-02-10 06:17:25,CUST001812,190.89
2023-02-10 06:25:23,CUST002156,171.43
2023-02-10 06:26:06,CUST000346,451.15
2023-02-10 06:34:28,CUST001776,971.22
2023-02-10 06:39:16,CUST009072,918.03
2023-02-10 06:51:30,CUST004460,455.2
2023-02-10 07:02:57,CUST008885,526.7
2023-02-10 07:04:39,CUST000440,335.94
2023-02-10 07:12:09,CUST002664,783.71
2023-02-10 07:16:23,CUST006270,465.79
2023-02-10 07:19:15,CUST004072,315.25
2023-02-10 07:25:34,CUST008250,104.4
2023-02-10 07:33:38,CUST003769,438.92
2023-02-10 07:37:56,CUST001522,554.78
2023-02-10 07:38:34,CUST004243,57.16
2023-02-10 07:41:11,CUST007067,286.4
2023-02-10 07:42:26,CUST008266,146.02
2023-02-10 07:45:21,CUST004672,504.14
2023-02-10 07:48:20,CUST009805,906.3
2023-02-10 07:52:29,CUST004160,755.52
2023-02-10 07:53:30,CUST001268,587.36
2023-02-10 07:58:09,CUST003306,6.06
2023-02-10 08:03:16,CUST000740,964.32
2023-02-10 08:03:29,CUST001451,534.96
2023-02-10 08:11:18,CUST000521,892.04
2023-02-10 08:14:22,CUST007630,46.11
2023-02-10 08:16:36,CUST006070,943.52
2023-02-10 08:18:39,CUST008797,455.43
2023-02-10 08:19:35,CUST001825,27.7
2023-02-10 08:24:10,CUST008957,944.68
2023-02-10 08:24:13,CUST003560,840.37
2023-02-10 08:43:31,CUST007513,374.26
2023-02-10 08:54:55,CUST006569,629.69
2023-02-10 09:02:38,CUST003660,909.56
2023-02-10 09:03:43,CUST005103,492.24
2023-02-10 09:06:56,CUST006547,324.21
2023-02-10 09:12:53,CUST006159,486.77
2023-02-10 09:13:29,CUST002018,643.38
2023-02-10 09:23:23,CUST005700,32.52
2023-02-10 09:24:30,CUST009547,530.24
2023-02-10 09:34:58,CUST001142,597.72
2023-02-10 09:54:34,CUST005404,912.56
2023-02-10 09:55:09,CUST009542,437.68
2023-02-10 10:03:32,CUST004091,198.54
2023-02-10 10:07:07,CUST009780,610.44
2023-02-10 10:09:22,CUST004409,303.81
2023-02-10 10:32:56,CUST003171,983.01
2023-02-10 10:39:31,CUST009339,42.05
2023-02-10 10:40:37,CUST000319,922.51
2023-02-10 10:45:13,CUST001653,693.76
2023-02-10 10:55:28,CUST005355,610.28
2023-02-10 10:56:17,CUST003840,221.18
2023-02-10 10:59:36,CUST006902,421.39
2023-02-10 11:03:44,CUST001615,538.94
2023-02-10 11:08:30,CUST001283,607.61
2023-02-10 11:21:05,CUST008731,695.01
2023-02-10 11:28:20,CUST002553,476.09
2023-02-10 11:31:05,CUST000239,157.23
2023-02-10 11:31:23,CUST000939,593.63
2023-02-10 11:33:06,CUST003168,383.89
2023-02-10 11:34:03,CUST002582,334.17
2023-02-10 11:43:34,CUST004898,155.13
2023-02-10 11:50:58,CUST008555,416.62
2023-02-10 11:52:57,CUST000296,535.57
2023-02-10 12:01:39,CUST000114,972.98
2023-02-10 12:33:49,CUST001634,159.08
2023-02-10 12:34:51,CUST008903,429.4
2023-02-10 12:42:28,CUST009795,949.59
2023-02-10 12:53:35,CUST004444,900.02
2023-02-10 12:58:49,CUST009233,814.62
2023-02-10 13:00:18,CUST006189,513.96
2023-02-10 13:02:37,CUST008689,784.68
2023-02-10 13:07:23,CUST003827,159.83
2023-02-10 13:16:12,CUST005483,914.3
2023-02-10 13:17:47,CUST008057,523.02
2023-02-10 13:26:14,CUST005165,554.38
2023-02-10 13:38:33,CUST009491,263.44
2023-02-10 13:39:48,CUST005413,187.9
2023-02-10 13:50:35,CUST000348,464.02
2023-02-10 13:53:30,CUST008300,411.63
2023-02-10 14:00:40,CUST000935,852.47
2023-02-10 14:00:50,CUST009578,43.0
2023-02-10 14:13:51,CUST000327,123.07
2023-02-10 14:18:05,CUST000669,159.5
2023-02-10 14:21:45,CUST000988,843.69
2023-02-10 14:31:11,CUST005547,658.99
2023-02-10 14:31:42,CUST003248,278.43
2023-02-10 14:39:19,CUST003567,304.4
2023-02-10 14:39:58,CUST002052,404.19
2023-02-10 14:45:42,CUST003057,498.02
2023-02-10 14:55:33,CUST009390,982.75
2023-02-10 14:55:54,CUST003483,805.91
2023-02-10 14:59:28,CUST002326,165.94
2023-02-10 15:08:22,CUST009975,227.45
2023-02-10 15:13:38,CUST002630,259.93
2023-02-10 15:19:55,CUST006699,396.94
2023-02-10 15:21:23,CUST006267,185.64
2023-02-10 15:21:31,CUST006680,603.62
2023-02-10 15:34:57,CUST005828,36.61
2023-02-10 15:45:21,CUST004582,242.35
2023-02-10 15:49:08,CUST001523,954.51
2023-02-10 15:49:47,CUST003603,333.95
2023-02-10 15:52:57,CUST002222,318.56
2023-02-10 16:07:17,CUST000010,187.83
2023-02-10 16:08:54,CUST008794,434.75
2023-02-10 16:17:27,CUST004111,210.99
2023-02-10 16:18:12,CUST007692,46.94
2023-02-10 16:27:30,CUST005966,13.04
2023-02-10 16:27:55,CUST002365,450.04
2023-02-10 16:39:01,CUST001766,436.72
2023-02-10 16:42:54,CUST006622,234.8
2023-02-10 16:44:22,CUST005095,656.87
2023-02-10 16:48:56,CUST004235,831.73
2023-02-10 16:53:19,CUST002339,567.11
2023-02-10 16:53:34,CUST003391,671.27
2023-02-10 17:05:47,CUST008290,356.58
2023-02-10 17:22:09,CUST007982,192.39
2023-02-10 17:51:52,CUST006663,187.56
2023-02-10 18:00:03,CUST009031,776.73
2023-02-10 18:12:45,CUST001329,301.16
2023-02-10 18:20:25,CUST001565,237.2
2023-02-10 18:21:26,CUST006800,464.03
2023-02-10 18:23:54,CUST006814,313.2
2023-02-10 18:25:10,CUST005601,543.0
2023-02-10 18:49:47,CUST004516,42.43
2023-02-10 18:51:42,CUST007280,192.9
2023-02-10 18:55:34,CUST001648,747.27
2023-02-10 18:55:48,CUST006595,235.51
2023-02-10 18:59:43,CUST002994,656.66
2023-02-10 19:05:54,CUST009955,655.7
2023-02-10 19:15:54,CUST005027,409.28
2023-02-10 19:17:32,CUST007610,273.34
2023-02-10 19:23:05,CUST008906,401.37
2023-02-10 19:24:34,CUST003052,231.43
2023-02-10 19:42:40,CUST003476,83.9
2023-02-10 19:50:29,CUST005163,231.99
2023-02-10 19:50:42,CUST005012,556.62
2023-02-10 19:51:49,CUST001154,943.61
2023-02-10 19:55:41,CUST004715,417.96
2023-02-10 20:00:57,CUST007587,187.54
2023-02-10 20:03:57,CUST000871,950.47
2023-02-10 20:18:17,CUST004054,72.72
2023-02-10 20:22:38,CUST007947,835.77
2023-02-10 20:37:53,CUST001223,465.84
2023-02-10 20:46:50,CUST006060,815.81
2023-02-10 21:07:22,CUST000463,617.82
2023-02-10 21:12:01,CUST009430,629.38
2023-02-10 21:18:46,CUST003305,349.77
2023-02-10 21:21:25,CUST001107,716.08
2023-02-10 21:23:12,CUST009733,948.25
2023-02-10 21:25:48,CUST005394,613.12
2023-02-10 21:41:15,CUST001386,952.4
2023-02-10 21:43:12,CUST004969,98.44
2023-02-10 21:44:54,CUST008019,864.87
2023-02-10 21:46:11,CUST000048,531.02
2023-02-10 22:02:12,CUST002043,68.14
2023-02-10 22:07:15,CUST007577,779.59
2023-02-10 22:07:24,CUST009322,567.18
2023-02-10 22:21:22,CUST003415,283.38
2023-02-10 22:32:35,CUST008726,984.24
2023-02-10 22:37:04,CUST002865,401.24
2023-02-10 22:37:47,CUST001928,392.74
2023-02-10 22:44:38,CUST000751,401.23
2023-02-10 22:47:04,CUST007257,664.33
2023-02-10 22:49:25,CUST001301,196.8
2023-02-10 22:56:19,CUST005760,295.71
2023-02-10 22:59:24,CUST008811,253.97
2023-02-10 22:59:40,CUST000455,204.74
2023-02-10 23:02:41,CUST009057,810.24
2023-02-10 23:03:29,CUST007915,975.27
2023-02-10 23:14:10,CUST007271,394.58
2023-02-10 23:15:20,CUST009841,116.88
2023-02-10 23:16:35,CUST007708,757.77
2023-02-10 23:20:02,CUST001139,350.92
2023-02-10 23:21:50,CUST005871,715.49
2023-02-10 23:23:36,CUST001151,78.29
2023-02-10 23:24:40,CUST009850,345.85
2023-02-10 23:25:58,CUST006844,517.91
2023-02-10 23:32:49,CUST006965,806.21
2023-02-10 23:38:41,CUST005772,457.8
2023-02-10 23:52:21,CUST001004,477.3
2023-02-10 23:53:52,CUST009992,248.25
2023-02-10 23:58:36,CUST002721,79.31
2023-02-10 23:59:51,CUST006772,327.99
2023-02-11 00:18:46,CUST008049,19.56
2023-02-11 00:22:29,CUST002654,153.3
2023-02-11 00:26:34,CUST009005,594.86
2023-02-11 00:38:52,CUST004745,605.25
2023-02-11 00:41:56,CUST003109,121.24
2023-02-11 00:50:04,CUST004114,934.84
2023-02-11 00:52:34,CUST006506,147.42
2023-02-11 00:56:29,CUST002560,21.48
2023-02-11 00:56:55,CUST005978,618.67
2023-02-11 01:09:06,CUST004284,548.51
2023-02-11 01:10:13,CUST001612,10.7
2023-02-11 01:21:08,CUST000430,499.44
2023-02-11 01:37:16,CUST004208,218.28
2023-02-11 01:40:40,CUST001290,181.74
2023-02-11 01:40:47,CUST007419,183.76
2023-02-11 01:45:01,CUST009275,983.77
2023-02-11 01:47:13,CUST002305,940.04
2023-02-11 01:53:48,CUST001807,235.44
2023-02-11 01:59:22,CUST004432,807.75
2023-02-11 02:03:13,CUST003245,597.23
2023-02-11 02:04:38,CUST002170,356.73
2023-02-11 02:09:18,CUST001843,633.54
2023-02-11 02:10:47,CUST008816,548.04
2023-02-11 02:10:52,CUST005042,11.78
2023-02-11 02:13:18,CUST006732,795.28
2023-02-11 02:15:11,CUST005722,415.05
2023-02-11 02:16:06,CUST001815,794.42
2023-02-11 02:23:36,CUST001942,81.14
2023-02-11 02:23:41,CUST005212,427.2
2023-02-11 02:24:37,CUST007073,799.04
2023-02-11 02:33:22,CUST002298,108.7
2023-02-11 02:48:48,CUST002385,101.28
2023-02-11 02:50:02,CUST005086,555.47
2023-02-11 02:55:55,CUST000455,870.35
2023-02-11 02:59:59,CUST007656,912.66
2023-02-11 03:01:00,CUST007314,645.73
2023-02-11 03:03:04,CUST001141,885.4
2023-02-11 03:08:27,CUST000322,160.03
2023-02-11 03:27:35,CUST003185,660.75
2023-02-11 03:27:47,CUST006124,182.61
2023-02-11 03:33:20,CUST009213,952.27
2023-02-11 03:37:08,CUST008579,440.45
2023-02-11 03:41:18,CUST003670,441.47
2023-02-11 03:56:01,CUST006652,444.31
2023-02-11 03:59:22,CUST000953,427.94
2023-02-11 04:01:51,CUST001555,503.97
2023-02-11 04:13:53,CUST004215,703.85
2023-02-11 04:15:43,CUST000688,145.86
2023-02-11 04:22:48,CUST001390,363.06
2023-02-11 04:26:49,CUST006741,636.44
2023-02-11 04:39:22,CUST009021,623.99
2023-02-11 04:39:42,CUST008672,65.4
2023-02-11 04:40:19,CUST004818,480.27
2023-02-11 04:45:32,CUST005157,528.57
2023-02-11 04:55:16,CUST000347,403.18
2023-02-11 04:56:49,CUST000854,655.66
2023-02-11 04:59:06,CUST009878,181.55
2023-02-11 05:10:50,CUST006838,198.16
2023-02-11 05:20:09,CUST006839,627.81
2023-02-11 05:26:29,CUST005591,166.74
2023-02-11 05:28:32,CUST003572,814.59
2023-02-11 05:30:27,CUST003081,226.17
2023-02-11 05:37:27,CUST006093,286.14
2023-02-11 05:38:27,CUST000609,548.23
2023-02-11 05:54:57,CUST002455,1.62
2023-02-11 05:55:01,CUST000506,639.18
2023-02-11 05:57:11,CUST003071,273.8
2023-02-11 06:00:29,CUST001958,936.2
2023-02-11 06:02:09,CUST001401,400.65
2023-02-11 06:06:38,CUST001475,987.55
2023-02-11 06:07:23,CUST003532,839.97
2023-02-11 06:10:06,CUST005246,548.98
2023-02-11 06:19:29,CUST004029,715.82
2023-02-11 06:19:32,CUST006957,619.42
2023-02-11 06:22:00,CUST006308,172.32
2023-02-11 06:25:35,CUST008476,39.76
2023-02-11 06:33:01,CUST003720,73.72
2023-02-11 06:41:56,CUST009348,564.26
2023-02-11 06:55:02,CUST007161,972.68
2023-02-11 06:55:28,CUST007271,38.48
2023-02-11 06:59:46,CUST003260,634.57
2023-02-11 07:00:13,CUST009077,392.3
2023-02-11 07:06:26,CUST006428,843.47
2023-02-11 07:06:42,CUST003030,369.65
2023-02-11 07:13:45,CUST007910,593.18
2023-02-11 07:16:39,CUST006278,889.58
2023-02-11 07:19:43,CUST001139,494.01
2023-02-11 07:20:25,CUST009004,377.6
2023-02-11 07:23:37,CUST001516,995.04
2023-02-11 07:28:57,CUST003750,264.19
2023-02-11 07:29:59,CUST001454,300.45
2023-02-11 07:35:16,CUST008925,455.36
2023-02-11 07:39:11,CUST009679,432.41
2023-02-11 07:39:25,CUST007036,655.54
2023-02-11 07:44:25,CUST005094,298.76
2023-02-11 07:56:29,CUST002043,926.7
2023-02-11 08:00:02,CUST004485,808.01
2023-02-11 08:00:16,CUST008053,531.28
2023-02-11 08:11:29,CUST004796,201.16
2023-02-11 08:12:51,CUST003462,738.61
2023-02-11 08:13:28,CUST008565,824.35
2023-02-11 08:13:41,CUST008261,14.01
2023-02-11 08:31:39,CUST004630,29.75
2023-02-11 08:32:41,CUST008260,910.06
2023-02-11 08:33:10,CUST000396,250.01
